timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,shares,self_reference,positive_polarity,negative_polarity,keyword_behaviour,bus,entertainment,lifestyle,socmed,tech,world,Weekend
1.0106666666666666,-0.3333333333333333,-0.22912996699200772,0.6446084923030028,-0.9094748120090849,0.0,1.0801612896550872,0.0,1.2972461773383954,0.06752956216043465,0.0250070645777,0.899889818969,0.0250003488129,0.02510231091,0.0250004567301,-1.0946612865143537,-0.27894427586490794,0.3,0.1,7.24422751560335,-0.07303668151922023,-0.8800048158242791,-0.23425589302291358,-2.6293596321808503,False,True,False,False,False,False,False
-0.6026666666666667,-1.6666666666666667,0.1795123719434569,-0.3123697188920358,-1.2022603055872114,-0.32192809488736235,0.0,1.0,0.07642286456081382,-1.3333333333333333,0.40051436801,0.399480992226,0.0666683299912,0.0666684048988,0.0666679048741,-0.41101332158155707,-0.6031307561479905,0.0,0.0,4.394449154672439,-0.5887083110549727,-0.6065836944127098,-0.09482839008702737,0.14646451783267078,True,False,False,False,False,False,False
0.064,0.0,-1.2220078456960226,1.3474295775103233,-0.9094748120090849,-0.736965594166206,0.0,0.0,-0.9127750566019752,0.0,0.380714865413,0.0285765986567,0.0285949103787,0.0286341584708,0.533479467081,-1.9516184831457974,-1.2112457589966505,0.5,0.5,7.7406644019172415,-0.05267834748748088,0.8830927178526544,0.4110421698225447,0.046539038983533745,False,False,True,False,False,False,True
0.512,1.3333333333333333,1.0178052755570768,-1.022792414167093,1.148697978806695,0.0,1.0,0.8332744432799045,1.3972336214474703,1.0,0.0203510226271,0.0204095326983,0.0200674900938,0.719124488287,0.220047466294,-1.4880638934146846,-0.15845783518382925,0.0,0.0,7.003065458786462,-0.5168256588029112,-0.941616197804575,0.5044098285806887,-0.3599097356665273,False,True,False,False,False,False,True
-0.7093333333333334,-0.3333333333333333,-1.1369387357245488,1.2673855710210677,-0.6702516452114738,0.26303440583379395,1.0,0.8332744432799045,-1.701105626963232,1.0,0.0203065803667,0.0207560312257,0.0200143920295,0.0214838095886,0.91743918679,-0.12722654814488812,-1.8672598020425375,0.0,0.0,7.24422751560335,-0.13707387115626565,-2.204809315923693,-1.1823416709264636,0.08297025176427746,False,False,False,False,True,False,False
0.9733333333333334,0.6666666666666666,-0.8560552542280279,1.4556652015282237,-0.9094748120090849,-0.736965594166206,-0.516899350936764,0.8332744432799045,0.18450494115423605,0.0,0.49190091769,0.0286958144242,0.0285965346133,0.422228501477,0.0285782317957,-0.8307834141728673,-0.9185734162578431,0.65,0.0,8.867850063029406,-0.608206494676623,0.0019378160708810692,0.0004289260028021177,-1.6669647763409108,False,False,True,False,False,False,False
0.8266666666666667,-0.3333333333333333,0.7160243664820962,-0.42640240388401884,1.6807066391824323,2.765534746362978,3.01768175673778,0.0,-0.23094161234033792,1.0,0.0200397441675,0.917997151047,0.0200306445054,0.0219297038181,0.0200027564621,0.23571378280534375,-0.2786499774517428,0.0,0.0,7.600902459542082,-0.18039889212089125,0.0024992528036218284,-0.25275417786434595,0.6997667472063083,False,False,True,False,False,False,True
0.30666666666666664,-1.0,-1.018591611197184,1.5262993608295552,-0.46799133962426287,0.0,0.0,1.0,0.7399649897456423,-0.6666666666666666,0.040001040901,0.0400291226979,0.0400005040217,0.839969117063,0.0400002153162,0.0011966555277092281,1.2357845341107956,0.0,0.0,7.649692623711514,-0.2805484229126601,3.09094267200665,0.35311333044449306,0.5024267700264279,False,False,True,False,False,False,True
-0.528,0.6666666666666666,0.7568021662871818,-0.5657456548662343,0.1250559914130586,-0.32192809488736235,0.651216166536504,0.8332744432799045,0.9974455229920252,0.06752956216043465,0.0250001479571,0.02500012511,0.899998844989,0.0250001131212,0.0250007688222,-0.8531548171360057,-0.5840856524760524,0.0,0.0,7.170119543449628,0.22473504394268776,-0.6631219866189371,0.21817321048372465,1.5867767515999887,False,False,False,False,False,True,False
-0.784,0.3333333333333333,-0.2061717463973946,0.05207619235540287,-0.9094748120090849,-0.736965594166206,0.0,0.0,-0.751630443482458,0.0,0.0287731806291,0.0285810373286,0.173503821173,0.0286112369391,0.74053072393,0.2327476250657374,-0.12730268401983325,0.0,0.0,6.343880434126331,-0.6523371556597554,-0.21090685982607046,-0.5669329420152915,-1.673999228072702,False,False,True,False,False,False,False
-0.18933333333333333,0.3333333333333333,-0.7560814668047036,0.6796054728897701,-0.6702516452114738,-0.32192809488736235,0.0,0.0,-0.775787089072003,-0.3333333333333333,0.534189699468,0.033334709347,0.033334016112,0.0333343952039,0.365807179869,0.4248343270718172,-0.5548748791251481,0.0,0.0,8.242756345714477,2.091680717545643,-0.01915365764227394,-0.5950454670082637,1.4349491669027261,True,False,False,False,False,False,False
1.0133333333333334,-1.0,-0.6746065706034395,0.700990701517716,0.5320086603757371,-0.736965594166206,1.8693314516021047,0.0,1.056316868998511,0.3333333333333333,0.0252304004014,0.0250409935239,0.0250164238298,0.0258245819573,0.898887600288,-0.028221287221676116,-0.157957444486871,0.4,0.1,7.549609165154532,0.1391151292974703,-0.49157509825566237,0.11287902596806443,-1.8823539906340008,False,False,True,False,False,False,True
-0.728,0.6666666666666666,-0.47955032211052256,0.6901849434345241,-0.9094748120090849,-0.736965594166206,0.0,1.0,-0.9779712527494723,-0.6666666666666666,0.339906002733,0.0403850379919,0.23916146355,0.0410707802757,0.33947671545,1.075724032865062,-0.959706653905021,0.5,0.175,7.24422751560335,1.9768515021537592,0.12720003250168346,-1.4409769008508608,2.2820237021564376,False,False,False,False,False,True,False
0.42933333333333334,1.0,-1.0935013489746068,1.0736712099668009,-0.6702516452114738,-0.736965594166206,1.0,0.0,-0.8889846934389558,-0.3333333333333333,0.316881407926,0.0333712584062,0.0334784633775,0.0334800570953,0.582788813195,-0.5073825221380577,0.6008839959505898,0.6875,-0.3125,8.575462099540212,-0.32788072529960544,0.6926720924383147,-0.7202739874252562,0.46241991074012934,False,False,True,False,False,False,False
0.39466666666666667,-0.3333333333333333,-1.1746843365028545,0.7881283618539753,-1.579726457220558,-0.736965594166206,1.0,0.8332744432799045,-0.37118977582575374,0.06752956216043465,0.0400022724929,0.040028652654,0.239990414695,0.639972045123,0.0400066150349,1.0268757374182156,-0.44161098750379546,0.25,-0.15,7.003065458786462,0.5581124805404513,0.05090311974909683,0.14610291914104126,0.6432525153621989,False,False,False,False,False,True,False
-0.3333333333333333,0.6666666666666666,-1.677882947738989,2.568226525639581,-0.2927854935781271,0.6780719051126377,-0.516899350936764,1.4244920695815937,-0.06034804352549993,1.0,0.0200266540368,0.0200014867218,0.225600725116,0.0200007304791,0.714370403647,-0.5667304219214275,-1.076596428848022,0.0,0.0,9.035986984831405,0.8159147593763271,-2.204809315923693,0.8727690954435642,-0.004723365941932539,False,False,False,False,True,False,False
1.024,0.3333333333333333,-0.4282963102480859,-0.13785219364293902,-0.46799133962426287,-0.32192809488736235,1.5348614434551404,0.0,1.199522456976353,0.6666666666666666,0.194137461901,0.322375460975,0.0223008931046,0.340869903816,0.120316280203,1.2829744373274987,-0.17598072477595536,0.507070707071,0.089898989899,8.517193191416238,-0.4676584255303972,-0.880613993772925,0.5677907940196697,-2.5157430259724762,False,True,False,False,False,False,False
0.7333333333333333,0.0,0.7225780369286214,-0.42568369926867405,1.6807066391824323,2.765534746362978,3.01768175673778,0.0,-0.18657213388756025,0.3333333333333333,0.0250001005103,0.809195148655,0.0250000464646,0.11580465002,0.0250000543502,0.11747480469883205,-0.3013059306646203,0.3,0.15,7.003065458786462,-0.12473727341831811,-0.05812514610926463,-0.2366328051209932,0.7366490890477821,False,False,True,False,False,False,True
-0.24533333333333332,1.3333333333333333,-0.9369303733086995,0.9601198680874429,-0.46799133962426287,-0.32192809488736235,1.0,1.0,0.6669627185250336,0.0,0.227563595826,0.0285725231732,0.028597927413,0.0285730512478,0.68669290234,-1.297951095605185,-0.8891108790972123,0.0,0.0,8.242756345714477,1.587377994851617,3.430611895720689,0.27542053410385336,0.4162218236390417,False,False,False,False,True,False,False
0.9013333333333333,-0.6666666666666666,-0.9490547753794725,0.033072199700668714,-0.13824298483573616,0.0,1.7672905538372718,0.0,3.3992447498145464,0.0,0.0285716416867,0.618019856465,0.028571549926,0.296265340493,0.0285716114297,-2.8700346327559663,1.9319818851005577,0.0,0.0,9.98506753952855,0.34052587277299406,2.0040011561162885,1.7331827391341705,-0.7213744634583821,False,False,True,False,False,False,True
0.712,0.3333333333333333,0.6384791068521596,-0.6794455377336777,1.2537215994110236,0.0,2.5966795294632052,0.0,0.6166434544164174,0.06752956216043465,0.0200015610285,0.0200023211727,0.640471586112,0.0200027458521,0.299521785835,-0.7538190749720719,-0.4287453754058841,0.9,0.6,7.24422751560335,2.0081858373946773,-0.08683936739904254,0.39483878497719477,0.1985515228271662,False,False,False,False,True,False,False
-0.32,0.6666666666666666,0.06646020504982829,0.24105681848206786,-2.1117351175962957,-1.3219280948873624,0.8836452769186358,0.0,-0.19897271484567622,0.0,0.0285714908552,0.0285714616796,0.885698516506,0.0285717655315,0.0285867654278,0.458338890365744,1.4414478739763343,0.45,0.35,6.590301048196686,-4.471800329375499,0.863723150549323,-0.21424853757360143,-0.3141696293232706,False,False,False,False,False,True,False
-0.784,-0.6666666666666666,1.0555999089939851,-0.7535657757217101,0.6166893184309574,-0.736965594166206,1.0,1.0,0.9248251906382796,-0.3333333333333333,0.0333427345815,0.0333432214452,0.532253761022,0.0333391997351,0.367721083216,-0.6649174575512732,-1.6113995189679156,0.4,-0.2,6.759255270663693,-0.4345567261599218,-0.30128023326205755,-0.8537374899125699,2.1658341608282448,False,False,False,False,False,True,False
0.9706666666666667,0.0,-0.9369303733086995,1.6504760456798093,-0.13824298483573616,-0.736965594166206,-0.516899350936764,0.8332744432799045,0.03840857194751289,0.3333333333333333,0.2643913369,0.0250801848134,0.185348243949,0.500168744176,0.0250114901619,1.7394960221103195,-0.20916962136226963,1.0,0.5,7.937374696163295,0.20646067468872728,0.019766774242387118,-0.3496997943503582,-1.338255506783152,False,False,False,False,False,True,False
0.021333333333333333,0.6666666666666666,-0.4318688355979394,0.21073968081358185,-0.9094748120090849,0.0,-0.516899350936764,0.8332744432799045,0.35290504679380535,1.0,0.521671938697,0.320170834873,0.0200010435478,0.0200005104779,0.118155672404,-1.3774771873413898,0.016700629532346533,0.3,0.0,8.948975607841776,2.72479794043266,-0.6727136372012291,0.5064543758544572,2.117293879679277,True,False,False,False,False,False,False
-0.8053333333333333,0.6666666666666666,-0.6429507225309046,0.752127836237845,-0.2927854935781271,-0.32192809488736235,0.0,0.0,0.17267571730717418,0.06752956216043465,0.0500002014626,0.0500000466064,0.799996123046,0.0500001492117,0.0500034796729,2.5334667834441307,-1.385295096745828,0.0,0.0,6.759255270663693,0.9107258686344404,-0.8152534007260346,-1.9470023507049699,-1.2149249084074256,False,False,False,False,False,True,False
-0.6853333333333333,2.0,0.06431669139082558,0.02174380597296098,-1.579726457220558,-0.736965594166206,1.8693314516021047,1.0,-0.8669890237639647,-0.3333333333333333,0.03334202155,0.0334466863289,0.198532492633,0.0334007675045,0.701278031984,0.7046029461166038,0.1131204944229513,0.375,0.175,6.748759547491679,-0.23647859609946115,0.7093982284537963,-1.3058907418017378,-1.3218726390871083,False,False,False,False,False,True,True
0.7866666666666666,-0.3333333333333333,-0.5178928455096405,0.312427299976267,-0.46799133962426287,-0.32192809488736235,0.0,1.0,-1.3730297661251394,-0.3333333333333333,0.0333383817181,0.201054913382,0.198273795302,0.03333612146,0.533996788139,0.9015943549572054,-1.7230542076252222,1.0,0.0,7.549609165154532,0.20535716830533673,-3.362772578594069,-0.13246664668665134,-0.13019510241985705,False,False,False,False,True,False,False
-0.064,-1.3333333333333333,0.031582216796760244,0.22494397455889534,1.0345308034221432,0.26303440583379395,2.1340364798191436,0.8332744432799045,0.1555360160298265,-0.3333333333333333,0.533088363668,0.200051875036,0.03333593879,0.20018851629,0.0333353062171,-0.39046447427083325,-0.5230465396818376,0.0,0.0,7.24422751560335,0.07354476259348718,-0.49258601856512463,-0.005321363200071756,1.4306189804375045,True,False,False,False,False,False,False
0.07466666666666667,0.3333333333333333,0.1001274299779426,-0.7555256535458228,-0.6702516452114738,-0.32192809488736235,1.5348614434551404,0.8332744432799045,-0.5876100597173489,1.0,0.0200293685689,0.0200050615505,0.250733220068,0.689230194657,0.0200021551554,-0.23534917667301297,0.6773603150572852,0.454545454545,0.136363636364,8.411832675758411,0.7572539655149763,-1.059127481800702,0.7449848909373054,1.0539848472203734,False,False,False,False,False,True,False
0.84,0.0,-0.44629199409268183,0.4229691425322476,0.1250559914130586,0.4854268271702419,1.0,0.0,1.1848725022007653,-0.3333333333333333,0.0334714575257,0.199300897997,0.0333763116692,0.0333631476267,0.700488185181,-1.3646799161571472,1.0170629748692264,0.0,0.0,9.082507000466299,-0.22431440388408597,1.902100389001567,0.8386933075768641,-0.31230356493678396,False,False,True,False,False,False,False
0.050666666666666665,-0.6666666666666666,-1.3891975125952596,0.6066274792075729,0.9734921327605591,-0.736965594166206,2.480705917510487,0.0,1.2669232860377369,0.3333333333333333,0.147858102213,0.0250002759554,0.777140529487,0.0250001572533,0.0250009350916,-0.251713682605149,-0.03316203273719006,0.0,0.0,7.495541943884256,-0.4345567261599218,-1.124043604101971,0.5064543758544572,-0.7107184349527677,False,False,False,False,False,True,False
-0.8266666666666667,1.0,-0.751094620159161,0.06584576262864873,-0.9094748120090849,-0.32192809488736235,-0.516899350936764,1.0,-1.1740083452911125,-0.6666666666666666,0.24395319965,0.0400017272821,0.0400111139148,0.0400003883558,0.636033570797,0.12700774053986402,-1.9676005768617084,0.375,-0.125,7.549609165154532,2.090561524792132,-2.204809315923693,-1.0269560782451845,0.608803881491555,False,False,False,False,True,False,False
0.168,-0.6666666666666666,0.022663169711683178,-0.5457079497228161,1.6807066391824323,0.4854268271702419,1.8693314516021047,0.0,-2.4157420759820907,1.0,0.415001320142,0.0201209337152,0.020016520281,0.276855213456,0.268006012405,-0.3630507676548307,3.5597779247517436,0.433333333333,-0.166666666667,7.696212639346407,0.2477155165958277,1.9231152778396146,0.5473453212979322,0.6651996803899951,False,False,False,False,True,False,False
-0.416,-0.3333333333333333,0.5345694201122786,-0.7442204173768795,-0.2927854935781271,0.6780719051126377,2.5966795294632052,1.0,0.559896974285434,-0.6666666666666666,0.0416661758897,0.0400065326213,0.837890178603,0.0403246903559,0.0401124225299,-1.1341145603642924,0.650590242301092,0.408333333333,0.191666666667,7.600902459542082,-0.10571165764708355,-0.7960738849866024,-2.1003433961149334,0.07585465625678772,False,False,False,True,False,False,False
-0.18933333333333333,1.0,-0.3045909875022641,0.36060916789459024,-0.6702516452114738,0.26303440583379395,1.0,0.8332744432799045,-0.7142840564711368,0.3333333333333333,0.772967240062,0.0253100560464,0.0250228874326,0.151699708703,0.0250001077564,-0.059934571143542316,1.075861613011778,0.1,0.2,8.476371196895983,2.84792460889992,0.04935916873456884,-0.5669329420152915,2.3726618466749234,True,False,False,False,False,False,False
0.8826666666666667,-1.0,0.7116305218858227,-0.40980970845392445,1.6807066391824323,2.7224660244710917,3.01768175673778,0.0,-0.2204985828927115,1.0,0.0200351396893,0.791454376726,0.0200120930308,0.14849587367,0.0200025168835,0.1147830353668372,-0.2768251058402683,0.5,0.25,7.24422751560335,-0.18039889212089125,0.030080989138158373,-0.2366328051209932,0.2035321638266938,False,False,True,False,False,False,True
0.5066666666666667,0.0,-0.4318688355979394,0.21878352298097936,-1.579726457220558,-0.736965594166206,0.0,0.0,-1.4637399285347403,-1.0,0.050213260717,0.0500026711555,0.0500014139237,0.0501177915298,0.799664862674,-0.6116097718507887,-0.2897712273675303,0.642857142857,0.214285714286,7.90100705199242,0.616814769677418,-0.7264762172544131,0.9409206711818713,0.1176806475114184,False,False,True,False,False,False,False
-0.10133333333333333,-0.3333333333333333,-1.198057504498854,1.6767511019392567,-0.13824298483573616,-0.32192809488736235,0.36674592598187195,0.0,-0.2240069144257053,0.06752956216043465,0.227469144936,0.0285724507908,0.0285977678882,0.0285729148035,0.686787721581,-1.4813894145545006,0.5326941400301461,0.4,-0.1,8.433811582477187,0.520117887838664,2.7512734482892127,0.35311333044449306,0.02831354747255667,True,False,False,False,False,False,False
1.0026666666666666,0.3333333333333333,1.1118549193971683,-0.9005796229794184,1.4414834723848218,-0.736965594166206,2.8010892557107994,0.8332744432799045,0.0781790091294982,0.0,0.0286838047645,0.02874895051,0.629459676613,0.284527026941,0.0285805411717,-2.3249237920837116,-1.1523109218006897,0.0,0.0,7.003065458786462,-4.471800329375499,0.0066431905975887886,-0.8513108807765929,-0.7495823702629757,False,False,False,False,False,True,False
0.7626666666666667,-0.3333333333333333,-1.1295627341258032,1.21156300060075,-1.579726457220558,-0.736965594166206,-0.516899350936764,1.4244920695815937,-0.4797239002260796,-0.6666666666666666,0.839984373898,0.0400063758592,0.0400032538973,0.0400035342835,0.0400024620624,1.347332326230378,-1.4525022667677703,0.0,0.0,6.684611727667927,3.684824772184124,-1.4662860795139663,-4.400459077264396,1.550426286721869,True,False,False,False,False,False,False
-0.6826666666666666,0.3333333333333333,-0.3397491524944349,0.40858240489648234,0.1250559914130586,0.6780719051126377,0.0,0.0,0.015890987332227127,0.06752956216043465,0.300523786874,0.299690995212,0.0502015845151,0.299278695327,0.0503049380723,-0.5437571732052674,-0.9148449065922309,0.0,0.0,7.170119543449628,0.42321570001094533,-1.0027791179841237,0.03620850326430939,4.018540521444923,True,False,False,False,False,False,True
0.8186666666666667,0.0,-0.7313997397219725,0.8260288185888961,0.1250559914130586,-0.736965594166206,1.2503912029005078,0.0,1.6437271548920176,-1.0,0.550553885829,0.0500025778427,0.299441986631,0.0500009313483,0.0500006183488,-0.5219977751939602,-0.7979282912881928,0.0,0.0,7.438383530044307,1.992710523992355,-0.7374125369584109,-0.20913716939040672,3.3163125737246713,True,False,False,False,False,False,False
0.4693333333333333,0.0,-0.3561613805532507,0.4821740029184254,1.8829669447696435,0.6780719051126377,1.0,1.0,0.7851246362855117,0.3333333333333333,0.0250133241583,0.0250020313179,0.0254984446176,0.399819923109,0.524666276797,2.55797179616306,0.6046011121582485,0.0,0.0,7.8632667240095735,0.16971481948718706,0.3486283408392794,-0.4723726306795561,-0.18099223099784953,False,False,False,False,True,False,False
-0.8373333333333334,1.6666666666666667,0.3863731254153954,-0.14185881671284095,0.842173147111942,-0.736965594166206,0.8836452769186358,0.8332744432799045,-0.03690467265743704,-0.3333333333333333,0.0333801367178,0.033334850993,0.866615406276,0.0333342937633,0.0333353122504,-0.8977359514776871,-1.1869477821427439,0.0625,-0.1,6.529418838262226,-0.5063502413931346,-1.0920617616095423,-0.12905906790071708,1.444074035010035,False,False,False,False,False,True,False
-0.6026666666666667,0.6666666666666666,-0.15104671225947994,0.2986349394574683,-0.46799133962426287,-0.736965594166206,0.36674592598187195,0.0,-0.4570576576639593,0.3333333333333333,0.210291423062,0.0250045086679,0.0250289713507,0.0250447067274,0.714630390192,-0.4543496821630862,-0.2765647834686669,0.0,0.0,6.716594773520978,-0.32788072529960544,-0.82537931324011,-0.7688319851380027,-1.0710976584846543,False,False,True,False,False,False,False
0.5813333333333334,0.0,0.8956013321613215,-0.1683621388320835,1.3509582843939059,2.1375035237499356,1.963806566573723,0.8332744432799045,0.26118200706749595,0.06752956216043465,0.0285875671202,0.0285811322368,0.0285731661553,0.885414046215,0.0288440882729,1.1754606255236182,0.06086970395316764,1.0,0.5,8.411832675758411,0.6469670959413028,1.090186963944301,-0.864670138520457,0.8760794888848172,False,False,True,False,False,False,False
0.92,1.0,-0.38642191390341774,0.06246474968856337,0.9734921327605591,-0.32192809488736235,1.5348614434551404,1.0,0.8203926182126556,-0.3333333333333333,0.0333868511748,0.0337371773327,0.0333515194566,0.866187040002,0.0333374120337,-1.1747797153757982,0.24875378857934285,0.0,0.0,6.907755278982137,0.022428552821932193,-0.4601446668412455,-0.05579612398412239,-0.6996484995286549,False,False,True,False,False,False,True
-0.44266666666666665,2.3333333333333335,2.2827642303975884,-1.7985274736684234,0.6166893184309574,0.26303440583379395,1.0,1.0,-0.35406230581849135,1.0,0.0208530404409,0.0200278540556,0.528185718493,0.0202431665184,0.410690220492,-0.08138142894187553,-0.9326102661984658,0.2,0.1,8.824677891164198,-4.471800329375499,-0.2005628578885708,-0.802739956157332,0.14227464286012634,False,False,False,True,False,False,True
-0.02666666666666667,1.0,-0.3561613805532507,-0.24268777322961516,-0.9094748120090849,0.0,2.211322606395891,1.0,1.8306082974784008,1.0,0.0200019810891,0.0202632388846,0.0200183919203,0.919716260468,0.0200001276379,1.4639099494905696,0.17241775509641036,0.416666666667,0.166666666667,7.438383530044307,-0.09886343248266033,1.4303375782831873,-0.6555299904741094,1.0195068557585865,False,True,False,False,False,False,False
0.7893333333333333,0.6666666666666666,0.06431669139082558,-0.06370206581281504,0.34424678740193904,-0.32192809488736235,0.0,0.0,0.058816662216441024,0.0,0.028571887941,0.0285732326768,0.600431397996,0.0285715903716,0.313851891015,-0.7662939019960375,-0.8058094978854795,0.0,0.0,7.7406644019172415,-0.12540908529572511,-1.037625234685818,0.12310176232832001,-0.11619913416313955,False,False,False,False,True,False,True
-0.448,-0.6666666666666666,0.7949247182651936,-0.5087683325302668,1.3509582843939059,-0.736965594166206,1.0801612896550872,1.8830760877241521,-0.5993827723850967,1.0,0.0200719492392,0.0201605823436,0.22577716397,0.13034304398,0.603647260466,0.6819679096456888,-0.07358887588444114,0.9,-0.8,7.649692623711514,1.4415762416796278,0.8905351919375875,-1.2308094680264279,-0.5923907798969311,False,False,False,False,False,True,False
